time,gt_x,gt_y,gt_vx,gt_vy,fused_x,fused_y,fused_vx,fused_vy,lidar_x,lidar_y,radar_x,radar_y
1.380000,48.107658,13.625461,-2.725092,9.621532,48.025026,13.709147,-2.879248,9.798695,48.309698,12.952930,47.934045,13.823944
1.390000,48.080311,13.721649,-2.744330,9.616062,48.025026,13.709147,-2.879248,9.798695,48.309698,12.952930,47.934045,13.823944
1.400000,48.052772,13.817782,-2.763556,9.610554,47.962018,13.943522,-2.894908,9.892276,48.023264,13.974195,47.934045,13.823944
1.410000,48.025040,13.913860,-2.782772,9.605008,47.962018,13.943522,-2.894908,9.892276,48.023264,13.974195,47.934045,13.823944
1.420000,47.997117,14.009882,-2.801976,9.599423,47.962018,13.943522,-2.894908,9.892276,48.023264,13.974195,47.934045,13.823944
1.430000,47.969001,14.105849,-2.821170,9.593800,47.880955,14.234052,-2.860508,9.881959,48.023264,13.974195,47.834200,14.138421
1.440000,47.940693,14.201758,-2.840352,9.588139,47.880955,14.234052,-2.860508,9.881959,48.023264,13.974195,47.834200,14.138421
1.450000,47.912194,14.297611,-2.859522,9.582439,47.880955,14.234052,-2.860508,9.881959,48.023264,13.974195,47.834200,14.138421
1.460000,47.883503,14.393407,-2.878681,9.576701,47.880955,14.234052,-2.860508,9.881959,48.023264,13.974195,47.834200,14.138421
1.470000,47.854620,14.489145,-2.897829,9.570924,47.880955,14.234052,-2.860508,9.881959,48.023264,13.974195,47.834200,14.138421
1.480000,47.825546,14.584825,-2.916965,9.565109,47.723884,14.731514,-3.005528,9.856942,48.023264,13.974195,47.669254,14.743505
1.490000,47.796281,14.680447,-2.936089,9.559256,47.723884,14.731514,-3.005528,9.856942,48.023264,13.974195,47.669254,14.743505
1.500000,47.766824,14.776010,-2.955202,9.553365,47.694674,14.752897,-2.921182,9.426764,47.734964,14.735517,47.669254,14.743505
1.510000,47.737177,14.871514,-2.974303,9.547435,47.694674,14.752897,-2.921182,9.426764,47.734964,14.735517,47.669254,14.743505
1.520000,47.707338,14.966959,-2.993392,9.541468,47.694674,14.752897,-2.921182,9.426764,47.734964,14.735517,47.669254,14.743505
1.530000,47.677309,15.062344,-3.012469,9.535462,47.620415,15.038865,-2.831181,9.450078,47.734964,14.735517,47.546934,15.211583
1.540000,47.647089,15.157668,-3.031534,9.529418,47.620415,15.038865,-2.831181,9.450078,47.734964,14.735517,47.546934,15.211583
1.550000,47.616678,15.252932,-3.050586,9.523336,47.620415,15.038865,-2.831181,9.450078,47.734964,14.735517,47.546934,15.211583
1.560000,47.586077,15.348135,-3.069627,9.517215,47.620415,15.038865,-2.831181,9.450078,47.734964,14.735517,47.546934,15.211583
1.570000,47.555286,15.443276,-3.088655,9.511057,47.620415,15.038865,-2.831181,9.450078,47.734964,14.735517,47.546934,15.211583
1.580000,47.524304,15.538356,-3.107671,9.504861,47.486042,15.512917,-2.764737,9.468950,47.734964,14.735517,47.420902,15.658698
1.590000,47.493133,15.633373,-3.126675,9.498627,47.486042,15.512917,-2.764737,9.468950,47.734964,14.735517,47.420902,15.658698
1.600000,47.461771,15.728328,-3.145666,9.492354,47.448818,15.764352,-2.750393,9.600881,47.570582,15.779275,47.420902,15.658698
