time,gt_x,gt_y,gt_vx,gt_vy,fused_x,fused_y,fused_vx,fused_vy,lidar_x,lidar_y,radar_x,radar_y
5.349999,24.006211,43.860025,-8.772005,4.801242,24.128712,43.791100,-8.761407,5.016363,24.407393,43.836567,24.249621,43.730551
5.359999,23.918443,43.907950,-8.781590,4.783689,24.128712,43.791100,-8.761407,5.016363,24.407393,43.836567,24.249621,43.730551
5.369999,23.830580,43.955699,-8.791140,4.766116,24.128712,43.791100,-8.761407,5.016363,24.407393,43.836567,24.249621,43.730551
5.379999,23.742621,44.003272,-8.800654,4.748524,23.692594,44.026984,-8.776947,4.945892,24.407393,43.836567,23.908458,43.886151
5.389999,23.654567,44.050669,-8.810134,4.730913,23.692594,44.026984,-8.776947,4.945892,24.407393,43.836567,23.908458,43.886151
5.399999,23.566418,44.097890,-8.819578,4.713284,23.692594,44.026984,-8.776947,4.945892,24.407393,43.836567,23.908458,43.886151
5.409999,23.478175,44.144935,-8.828987,4.695635,23.430246,44.168813,-8.773804,4.934773,23.499289,44.279534,23.908458,43.886151
5.419999,23.389839,44.191803,-8.838361,4.677968,23.430246,44.168813,-8.773804,4.934773,23.499289,44.279534,23.908458,43.886151
5.429999,23.301408,44.238494,-8.847699,4.660282,23.237940,44.253285,-8.869773,4.801592,23.499289,44.279534,23.348387,44.189281
5.439999,23.212885,44.285009,-8.857002,4.642577,23.237940,44.253285,-8.869773,4.801592,23.499289,44.279534,23.348387,44.189281
5.449999,23.124268,44.331346,-8.866269,4.624854,23.237940,44.253285,-8.869773,4.801592,23.499289,44.279534,23.348387,44.189281
5.459999,23.035559,44.377506,-8.875501,4.607112,23.237940,44.253285,-8.869773,4.801592,23.499289,44.279534,23.348387,44.189281
5.469999,22.946758,44.423488,-8.884698,4.589352,23.237940,44.253285,-8.869773,4.801592,23.499289,44.279534,23.348387,44.189281
5.479999,22.857866,44.469293,-8.893859,4.571573,22.775526,44.473663,-9.049348,4.492124,23.499289,44.279534,22.769443,44.503976
5.489999,22.768881,44.514919,-8.902984,4.553776,22.775526,44.473663,-9.049348,4.492124,23.499289,44.279534,22.769443,44.503976
5.499999,22.679806,44.560368,-8.912074,4.535961,22.775526,44.473663,-9.049348,4.492124,23.499289,44.279534,22.769443,44.503976
5.509999,22.590640,44.605638,-8.921128,4.518128,22.507621,44.632851,-9.043501,4.529372,22.618138,44.804965,22.769443,44.503976
5.519999,22.501384,44.650731,-8.930146,4.500277,22.507621,44.632851,-9.043501,4.529372,22.618138,44.804965,22.769443,44.503976
5.529999,22.412037,44.695644,-8.939129,4.482407,22.335510,44.744354,-8.983785,4.648514,22.618138,44.804965,22.248537,44.817828
5.539999,22.322601,44.740379,-8.948076,4.464520,22.335510,44.744354,-8.983785,4.648514,22.618138,44.804965,22.248537,44.817828
5.549999,22.233076,44.784934,-8.956987,4.446615,22.335510,44.744354,-8.983785,4.648514,22.618138,44.804965,22.248537,44.817828
5.559999,22.143462,44.829311,-8.965862,4.428692,22.335510,44.744354,-8.983785,4.648514,22.618138,44.804965,22.248537,44.817828
5.569999,22.053759,44.873508,-8.974702,4.410752,22.335510,44.744354,-8.983785,4.648514,22.618138,44.804965,22.248537,44.817828
5.579999,21.963968,44.917526,-8.983505,4.392794,21.890141,44.989119,-8.946491,4.731789,22.618138,44.804965,21.759526,45.092493
5.589999,21.874089,44.961364,-8.992273,4.374818,21.890141,44.989119,-8.946491,4.731789,22.618138,44.804965,21.759526,45.092493
5.599999,21.784122,45.005022,-9.001004,4.356824,21.890141,44.989119,-8.946491,4.731789,22.618138,44.804965,21.759526,45.092493
5.609999,21.694069,45.048500,-9.009700,4.338814,21.628929,45.151969,-8.931113,4.761289,21.734006,45.321704,21.759526,45.092493
5.619999,21.603928,45.091798,-9.018360,4.320786,21.628929,45.151969,-8.931113,4.761289,21.734006,45.321704,21.759526,45.092493
5.629999,21.513702,45.134916,-9.026983,4.302740,21.455900,45.230100,-8.946259,4.660020,21.734006,45.321704,21.494106,45.186001
5.639999,21.423389,45.177853,-9.035571,4.284678,21.455900,45.230100,-8.946259,4.660020,21.734006,45.321704,21.494106,45.186001
5.649999,21.332990,45.220609,-9.044122,4.266598,21.455900,45.230100,-8.946259,4.660020,21.734006,45.321704,21.494106,45.186001
5.659999,21.242507,45.263185,-9.052637,4.248501,21.455900,45.230100,-8.946259,4.660020,21.734006,45.321704,21.494106,45.186001
5.669999,21.151938,45.305579,-9.061116,4.230388,21.455900,45.230100,-8.946259,4.660020,21.734006,45.321704,21.494106,45.186001
5.679999,21.061284,45.347793,-9.069559,4.212257,21.005168,45.463399,-8.978068,4.607116,21.734006,45.321704,20.980316,45.466712
5.689999,20.970547,45.389825,-9.077965,4.194109,21.005168,45.463399,-8.978068,4.607116,21.734006,45.321704,20.980316,45.466712
5.699999,20.879725,45.431675,-9.086335,4.175945,21.005168,45.463399,-8.978068,4.607116,21.734006,45.321704,20.980316,45.466712
5.709999,20.788820,45.473343,-9.094669,4.157764,20.719829,45.597628,-9.016655,4.608868,20.767677,45.698023,20.980316,45.466712
5.719999,20.697832,45.514830,-9.102966,4.139566,20.719829,45.597628,-9.016655,4.608868,20.767677,45.698023,20.980316,45.466712
5.729999,20.606761,45.556135,-9.111227,4.121352,20.531046,45.664170,-9.106194,4.397677,20.767677,45.698023,20.577879,45.626916
5.739999,20.515608,45.597257,-9.119451,4.103122,20.531046,45.664170,-9.106194,4.397677,20.767677,45.698023,20.577879,45.626916
5.749999,20.424372,45.638197,-9.127639,4.084874,20.531046,45.664170,-9.106194,4.397677,20.767677,45.698023,20.577879,45.626916
5.759999,20.333055,45.678954,-9.135791,4.066611,20.531046,45.664170,-9.106194,4.397677,20.767677,45.698023,20.577879,45.626916
5.769999,20.241656,45.719529,-9.143906,4.048331,20.531046,45.664170,-9.106194,4.397677,20.767677,45.698023,20.577879,45.626916
5.779999,20.150177,45.759921,-9.151984,4.030035,20.064912,45.870603,-9.216692,4.169826,20.767677,45.698023,20.032761,45.892723
5.789999,20.058617,45.800130,-9.160026,4.011723,20.064912,45.870603,-9.216692,4.169826,20.767677,45.698023,20.032761,45.892723
5.799999,19.966976,45.840155,-9.168031,3.993395,20.064912,45.870603,-9.216692,4.169826,20.767677,45.698023,20.032761,45.892723
5.809999,19.875256,45.879998,-9.176000,3.975051,19.839474,46.002437,-9.092342,4.155612,19.935075,46.180812,20.032761,45.892723
5.819999,19.783457,45.919656,-9.183931,3.956691,19.839474,46.002437,-9.092342,4.155612,19.935075,46.180812,20.032761,45.892723
5.829999,19.691578,45.959131,-9.191826,3.938316,19.660206,46.103951,-9.063653,4.244538,19.935075,46.180812,19.461556,46.202188
5.839999,19.599620,45.998423,-9.199685,3.919924,19.660206,46.103951,-9.063653,4.244538,19.935075,46.180812,19.461556,46.202188
5.849999,19.507584,46.037530,-9.207506,3.901517,19.660206,46.103951,-9.063653,4.244538,19.935075,46.180812,19.461556,46.202188
5.859999,19.415470,46.076453,-9.215291,3.883094,19.660206,46.103951,-9.063653,4.244538,19.935075,46.180812,19.461556,46.202188
5.869999,19.323279,46.115192,-9.223038,3.864656,19.660206,46.103951,-9.063653,4.244538,19.935075,46.180812,19.461556,46.202188
5.879999,19.231010,46.153746,-9.230749,3.846202,19.201529,46.271634,-9.147179,3.985642,19.935075,46.180812,19.206648,46.217979
5.889999,19.138664,46.192116,-9.238423,3.827733,19.201529,46.271634,-9.147179,3.985642,19.935075,46.180812,19.206648,46.217979
5.899999,19.046241,46.230301,-9.246060,3.809248,19.201529,46.271634,-9.147179,3.985642,19.935075,46.180812,19.206648,46.217979
5.909999,18.953743,46.268301,-9.253660,3.790749,18.896086,46.343701,-9.221198,3.926202,18.880572,46.325121,19.206648,46.217979
5.919999,18.861168,46.306116,-9.261223,3.772234,18.896086,46.343701,-9.221198,3.926202,18.880572,46.325121,19.206648,46.217979
5.929999,18.768518,46.343745,-9.268749,3.753704,18.705965,46.420005,-9.268937,3.831946,18.880572,46.325121,18.649141,46.473370
5.939999,18.675793,46.381190,-9.276238,3.735159,18.705965,46.420005,-9.268937,3.831946,18.880572,46.325121,18.649141,46.473370
5.949999,18.582994,46.418448,-9.283690,3.716599,18.705965,46.420005,-9.268937,3.831946,18.880572,46.325121,18.649141,46.473370
5.959999,18.490120,46.455521,-9.291104,3.698024,18.705965,46.420005,-9.268937,3.831946,18.880572,46.325121,18.649141,46.473370
5.969999,18.397172,46.492409,-9.298482,3.679434,18.705965,46.420005,-9.268937,3.831946,18.880572,46.325121,18.649141,46.473370
5.979999,18.304150,46.529110,-9.305822,3.660830,18.242200,46.610245,-9.270122,3.828712,18.880572,46.325121,18.192635,46.653676
5.989999,18.211055,46.565625,-9.313125,3.642211,18.242200,46.610245,-9.270122,3.828712,18.880572,46.325121,18.192635,46.653676
5.999999,18.117888,46.601954,-9.320391,3.623578,18.242200,46.610245,-9.270122,3.828712,18.880572,46.325121,18.192635,46.653676
6.009999,18.024648,46.638097,-9.327619,3.604930,17.936486,46.713624,-9.337806,3.823344,17.891812,46.637097,18.192635,46.653676
6.019999,17.931335,46.674053,-9.334811,3.586267,17.936486,46.713624,-9.337806,3.823344,17.891812,46.637097,18.192635,46.653676
6.029999,17.837952,46.709822,-9.341964,3.567590,17.749806,46.773842,-9.384420,3.657927,17.891812,46.637097,17.810934,46.781633
6.039999,17.744496,46.745405,-9.349081,3.548899,17.749806,46.773842,-9.384420,3.657927,17.891812,46.637097,17.810934,46.781633
6.049999,17.650970,46.780800,-9.356160,3.530194,17.749806,46.773842,-9.384420,3.657927,17.891812,46.637097,17.810934,46.781633
6.059999,17.557373,46.816008,-9.363202,3.511475,17.749806,46.773842,-9.384420,3.657927,17.891812,46.637097,17.810934,46.781633
6.069999,17.463706,46.851030,-9.370206,3.492741,17.749806,46.773842,-9.384420,3.657927,17.891812,46.637097,17.810934,46.781633
6.079999,17.369969,46.885863,-9.377173,3.473994,17.285916,46.925447,-9.388737,3.552106,17.891812,46.637097,17.593303,46.773786
6.089999,17.276163,46.920509,-9.384102,3.455233,17.285916,46.925447,-9.388737,3.552106,17.891812,46.637097,17.593303,46.773786
6.099999,17.182287,46.954968,-9.390994,3.436457,17.285916,46.925447,-9.388737,3.552106,17.891812,46.637097,17.593303,46.773786
6.109999,17.088343,46.989238,-9.397848,3.417669,16.971448,47.037743,-9.469873,3.575043,16.919951,46.994640,17.593303,46.773786
6.119999,16.994330,47.023321,-9.404664,3.398866,16.971448,47.037743,-9.469873,3.575043,16.919951,46.994640,17.593303,46.773786
6.129999,16.900250,47.057216,-9.411443,3.380050,16.784905,47.109836,-9.499110,3.459353,16.919951,46.994640,17.096531,46.995220
6.139999,16.806102,47.090922,-9.418184,3.361220,16.784905,47.109836,-9.499110,3.459353,16.919951,46.994640,17.096531,46.995220
6.149999,16.711886,47.124440,-9.424888,3.342377,16.784905,47.109836,-9.499110,3.459353,16.919951,46.994640,17.096531,46.995220
6.159999,16.617604,47.157770,-9.431554,3.323521,16.784905,47.109836,-9.499110,3.459353,16.919951,46.994640,17.096531,46.995220
6.169999,16.523255,47.190910,-9.438182,3.304651,16.784905,47.109836,-9.499110,3.459353,16.919951,46.994640,17.096531,46.995220
6.179999,16.428841,47.223863,-9.444773,3.285768,16.311871,47.278201,-9.505287,3.415983,16.919951,46.994640,16.653625,47.153757
6.189999,16.334360,47.256626,-9.451325,3.266872,16.311871,47.278201,-9.505287,3.415983,16.919951,46.994640,16.653625,47.153757
6.199999,16.239814,47.289200,-9.457840,3.247963,16.311871,47.278201,-9.505287,3.415983,16.919951,46.994640,16.653625,47.153757
6.209999,16.145203,47.321585,-9.464317,3.229041,16.088548,47.356148,-9.352188,3.353020,16.069933,47.341134,16.653625,47.153757
6.219999,16.050528,47.353781,-9.470756,3.210106,16.088548,47.356148,-9.352188,3.353020,16.069933,47.341134,16.653625,47.153757
6.229999,15.955788,47.385787,-9.477157,3.191158,15.901432,47.434342,-9.358312,3.349770,16.069933,47.341134,16.075556,47.408969
6.239999,15.860985,47.417604,-9.483521,3.172197,15.901432,47.434342,-9.358312,3.349770,16.069933,47.341134,16.075556,47.408969
6.249999,15.766118,47.449231,-9.489846,3.153224,15.901432,47.434342,-9.358312,3.349770,16.069933,47.341134,16.075556,47.408969
6.259999,15.671188,47.480668,-9.496134,3.134238,15.901432,47.434342,-9.358312,3.349770,16.069933,47.341134,16.075556,47.408969
6.269999,15.576196,47.511916,-9.502383,3.115239,15.901432,47.434342,-9.358312,3.349770,16.069933,47.341134,16.075556,47.408969
6.279999,15.481141,47.542973,-9.508595,3.096228,15.435238,47.600164,-9.357563,3.334324,16.069933,47.341134,15.630671,47.565409
6.289999,15.386024,47.573840,-9.514768,3.077205,15.435238,47.600164,-9.357563,3.334324,16.069933,47.341134,15.630671,47.565409
6.299999,15.290845,47.604517,-9.520903,3.058169,15.435238,47.600164,-9.357563,3.334324,16.069933,47.341134,15.630671,47.565409
6.309999,15.195606,47.635004,-9.527001,3.039121,15.176805,47.685280,-9.302540,3.302882,15.170816,47.664124,15.630671,47.565409
6.319999,15.100306,47.665299,-9.533060,3.020061,15.176805,47.685280,-9.302540,3.302882,15.170816,47.664124,15.630671,47.565409
6.329999,15.004945,47.695405,-9.539081,3.000989,14.990372,47.751030,-9.318000,3.249855,15.170816,47.664124,15.137250,47.751451
6.339999,14.909524,47.725319,-9.545064,2.981905,14.990372,47.751030,-9.318000,3.249855,15.170816,47.664124,15.137250,47.751451
6.349999,14.814044,47.755043,-9.551009,2.962809,14.990372,47.751030,-9.318000,3.249855,15.170816,47.664124,15.137250,47.751451
6.359999,14.718504,47.784575,-9.556915,2.943701,14.990372,47.751030,-9.318000,3.249855,15.170816,47.664124,15.137250,47.751451
6.369999,14.622905,47.813917,-9.562783,2.924581,14.990372,47.751030,-9.318000,3.249855,15.170816,47.664124,15.137250,47.751451
6.379999,14.527248,47.843067,-9.568613,2.905450,14.523361,47.885152,-9.373253,3.015943,15.170816,47.664124,14.778173,47.828152
6.389999,14.431533,47.872026,-9.574405,2.886307,14.523361,47.885152,-9.373253,3.015943,15.170816,47.664124,14.778173,47.828152
6.399999,14.335760,47.900793,-9.580159,2.867152,14.523361,47.885152,-9.373253,3.015943,15.170816,47.664124,14.778173,47.828152
6.409999,14.239930,47.929369,-9.585874,2.847986,14.269631,47.946743,-9.306099,2.961916,14.263397,47.909845,14.778173,47.828152
6.419999,14.144043,47.957753,-9.591551,2.828809,14.269631,47.946743,-9.306099,2.961916,14.263397,47.909845,14.778173,47.828152
6.429999,14.048099,47.985945,-9.597189,2.809620,14.090021,48.007751,-9.259639,3.079774,14.263397,47.909845,14.435232,47.911855
6.439999,13.952099,48.013945,-9.602789,2.790420,14.090021,48.007751,-9.259639,3.079774,14.263397,47.909845,14.435232,47.911855
6.449999,13.856044,48.041753,-9.608351,2.771209,14.090021,48.007751,-9.259639,3.079774,14.263397,47.909845,14.435232,47.911855
6.459999,13.759933,48.069369,-9.613874,2.751987,14.090021,48.007751,-9.259639,3.079774,14.263397,47.909845,14.435232,47.911855
6.469999,13.663766,48.096793,-9.619359,2.732753,14.090021,48.007751,-9.259639,3.079774,14.263397,47.909845,14.435232,47.911855
6.479999,13.567546,48.124024,-9.624805,2.713509,13.637292,48.130742,-9.275122,2.869897,14.263397,47.909845,14.212179,47.928192
6.489999,13.471270,48.151063,-9.630213,2.694254,13.637292,48.130742,-9.275122,2.869897,14.263397,47.909845,14.212179,47.928192
6.499999,13.374941,48.177909,-9.635582,2.674988,13.637292,48.130742,-9.275122,2.869897,14.263397,47.909845,14.212179,47.928192
6.509999,13.278559,48.204563,-9.640913,2.655712,13.393747,48.207974,-9.188972,2.844242,13.399963,48.219644,14.212179,47.928192
6.519999,13.182123,48.231023,-9.646205,2.636425,13.393747,48.207974,-9.188972,2.844242,13.399963,48.219644,14.212179,47.928192
6.529999,13.085635,48.257291,-9.651458,2.617127,13.201334,48.271470,-9.210371,2.857172,13.399963,48.219644,13.544973,48.175400
6.539999,12.989094,48.283366,-9.656673,2.597819,13.201334,48.271470,-9.210371,2.857172,13.399963,48.219644,13.544973,48.175400
6.549999,12.892502,48.309248,-9.661850,2.578500,13.201334,48.271470,-9.210371,2.857172,13.399963,48.219644,13.544973,48.175400
6.559999,12.795857,48.334936,-9.666987,2.559171,13.201334,48.271470,-9.210371,2.857172,13.399963,48.219644,13.544973,48.175400
6.569999,12.699162,48.360431,-9.672086,2.539832,13.201334,48.271470,-9.210371,2.857172,13.399963,48.219644,13.544973,48.175400
6.579999,12.602416,48.385733,-9.677147,2.520483,12.712762,48.398729,-9.354741,2.529017,13.399963,48.219644,12.726148,48.458823
6.589999,12.505619,48.410841,-9.682168,2.501124,12.712762,48.398729,-9.354741,2.529017,13.399963,48.219644,12.726148,48.458823
6.599999,12.408773,48.435755,-9.687151,2.481755,12.712762,48.398729,-9.354741,2.529017,13.399963,48.219644,12.726148,48.458823
6.609999,12.311876,48.460476,-9.692095,2.462375,12.367345,48.498975,-9.514903,2.587368,12.392929,48.540169,12.726148,48.458823
6.619999,12.214931,48.485002,-9.697000,2.442986,12.367345,48.498975,-9.514903,2.587368,12.392929,48.540169,12.726148,48.458823
6.629999,12.117936,48.509335,-9.701867,2.423587,12.182293,48.540103,-9.514225,2.513994,12.392929,48.540169,12.386766,48.519414
6.639999,12.020894,48.533474,-9.706695,2.404179,12.182293,48.540103,-9.514225,2.513994,12.392929,48.540169,12.386766,48.519414
6.649999,11.923803,48.557419,-9.711484,2.384761,12.182293,48.540103,-9.514225,2.513994,12.392929,48.540169,12.386766,48.519414
6.659999,11.826664,48.581169,-9.716234,2.365333,12.182293,48.540103,-9.514225,2.513994,12.392929,48.540169,12.386766,48.519414
6.669999,11.729478,48.604726,-9.720945,2.345896,12.182293,48.540103,-9.514225,2.513994,12.392929,48.540169,12.386766,48.519414
6.679999,11.632245,48.628087,-9.725617,2.326449,11.713375,48.648416,-9.488593,2.533342,12.392929,48.540169,12.112898,48.527454
6.689999,11.534966,48.651254,-9.730251,2.306993,11.713375,48.648416,-9.488593,2.533342,12.392929,48.540169,12.112898,48.527454
6.699999,11.437640,48.674227,-9.734845,2.287528,11.713375,48.648416,-9.488593,2.533342,12.392929,48.540169,12.112898,48.527454
6.709999,11.340269,48.697005,-9.739401,2.268054,11.454620,48.690317,-9.427002,2.473977,11.454441,48.681902,12.112898,48.527454
6.719999,11.242853,48.719588,-9.743918,2.248571,11.454620,48.690317,-9.427002,2.473977,11.454441,48.681902,12.112898,48.527454
6.729999,11.145391,48.741976,-9.748395,2.229078,11.261746,48.743953,-9.444081,2.448031,11.454441,48.681902,11.510984,48.716318
6.739999,11.047885,48.764170,-9.752834,2.209577,11.261746,48.743953,-9.444081,2.448031,11.454441,48.681902,11.510984,48.716318
6.749999,10.950334,48.786168,-9.757234,2.190067,11.261746,48.743953,-9.444081,2.448031,11.454441,48.681902,11.510984,48.716318
6.759999,10.852740,48.807971,-9.761594,2.170548,11.261746,48.743953,-9.444081,2.448031,11.454441,48.681902,11.510984,48.716318
6.769999,10.755103,48.829579,-9.765916,2.151021,11.261746,48.743953,-9.444081,2.448031,11.454441,48.681902,11.510984,48.716318
6.779999,10.657422,48.850991,-9.770198,2.131484,10.787887,48.863166,-9.454973,2.410048,11.454441,48.681902,11.014191,48.845057
6.789999,10.559699,48.872208,-9.774442,2.111940,10.787887,48.863166,-9.454973,2.410048,11.454441,48.681902,11.014191,48.845057
6.799999,10.461933,48.893230,-9.778646,2.092387,10.787887,48.863166,-9.454973,2.410048,11.454441,48.681902,11.014191,48.845057
6.809999,10.364126,48.914056,-9.782811,2.072825,10.553087,48.921200,-9.334011,2.374288,10.572390,48.923244,11.014191,48.845057
6.819999,10.266277,48.934687,-9.786937,2.053255,10.553087,48.921200,-9.334011,2.374288,10.572390,48.923244,11.014191,48.845057
6.829999,10.168387,48.955121,-9.791024,2.033677,10.353673,48.970469,-9.373874,2.336171,10.572390,48.923244,10.307175,49.051180
6.839999,10.070457,48.975360,-9.795072,2.014091,10.353673,48.970469,-9.373874,2.336171,10.572390,48.923244,10.307175,49.051180
6.849999,9.972486,48.995403,-9.799081,1.994497,10.353673,48.970469,-9.373874,2.336171,10.572390,48.923244,10.307175,49.051180
6.859999,9.874475,49.015250,-9.803050,1.974895,10.353673,48.970469,-9.373874,2.336171,10.572390,48.923244,10.307175,49.051180
6.869999,9.776425,49.034901,-9.806980,1.955285,10.353673,48.970469,-9.373874,2.336171,10.572390,48.923244,10.307175,49.051180
6.879999,9.678336,49.054356,-9.810871,1.935667,9.881804,49.072797,-9.390718,2.274121,10.572390,48.923244,9.876738,49.120576
6.889999,9.580208,49.073614,-9.814723,1.916042,9.881804,49.072797,-9.390718,2.274121,10.572390,48.923244,9.876738,49.120576
6.899999,9.482042,49.092677,-9.818535,1.896408,9.881804,49.072797,-9.390718,2.274121,10.572390,48.923244,9.876738,49.120576
6.909999,9.383837,49.111542,-9.822308,1.876767,9.525404,49.173868,-9.573960,2.343764,9.548124,49.233945,9.876738,49.120576
6.919999,9.285596,49.130212,-9.826042,1.857119,9.525404,49.173868,-9.573960,2.343764,9.548124,49.233945,9.876738,49.120576
6.929999,9.187317,49.148685,-9.829737,1.837463,9.329603,49.206760,-9.592443,2.286670,9.548124,49.233945,9.409927,49.202593
6.939999,9.089001,49.166961,-9.833392,1.817800,9.329603,49.206760,-9.592443,2.286670,9.548124,49.233945,9.409927,49.202593
6.949999,8.990649,49.185041,-9.837008,1.798130,9.329603,49.206760,-9.592443,2.286670,9.548124,49.233945,9.409927,49.202593
6.959999,8.892261,49.202924,-9.840585,1.778452,9.329603,49.206760,-9.592443,2.286670,9.548124,49.233945,9.409927,49.202593
6.969999,8.793837,49.220610,-9.844122,1.758767,9.329603,49.206760,-9.592443,2.286670,9.548124,49.233945,9.409927,49.202593
6.979999,8.695379,49.238099,-9.847620,1.739076,8.842227,49.281753,-9.666689,1.898280,9.548124,49.233945,8.924493,49.271851
6.989999,8.596885,49.255391,-9.851078,1.719377,8.842227,49.281753,-9.666689,1.898280,9.548124,49.233945,8.924493,49.271851
6.999999,8.498357,49.272486,-9.854497,1.699671,8.842227,49.281753,-9.666689,1.898280,9.548124,49.233945,8.924493,49.271851
7.009999,8.399795,49.289385,-9.857877,1.679959,8.389489,49.366593,-10.071743,1.981331,8.368551,49.420922,8.924493,49.271851
7.019999,8.301200,49.306086,-9.861217,1.660240,8.389489,49.366593,-10.071743,1.981331,8.368551,49.420922,8.924493,49.271851
7.029999,8.202571,49.322589,-9.864518,1.640514,8.193179,49.399223,-10.065656,1.923358,8.368551,49.420922,8.523768,49.335379
7.039999,8.103910,49.338896,-9.867779,1.620782,8.193179,49.399223,-10.065656,1.923358,8.368551,49.420922,8.523768,49.335379
7.049999,8.005216,49.355005,-9.871001,1.601043,8.193179,49.399223,-10.065656,1.923358,8.368551,49.420922,8.523768,49.335379
7.059999,7.906490,49.370917,-9.874183,1.581298,8.193179,49.399223,-10.065656,1.923358,8.368551,49.420922,8.523768,49.335379
7.069999,7.807732,49.386631,-9.877326,1.561546,8.193179,49.399223,-10.065656,1.923358,8.368551,49.420922,8.523768,49.335379
7.079999,7.708943,49.402148,-9.880430,1.541789,7.691992,49.488301,-10.060068,1.924205,8.368551,49.420922,8.081441,49.402620
7.089999,7.610124,49.417467,-9.883493,1.522025,7.691992,49.488301,-10.060068,1.924205,8.368551,49.420922,8.081441,49.402620
7.099999,7.511273,49.432588,-9.886518,1.502255,7.691992,49.488301,-10.060068,1.924205,8.368551,49.420922,8.081441,49.402620
7.109999,7.412393,49.447512,-9.889502,1.482479,7.532701,49.486832,-9.711923,1.802652,7.521997,49.465992,8.081441,49.402620
7.119999,7.313484,49.462238,-9.892448,1.462697,7.532701,49.486832,-9.711923,1.802652,7.521997,49.465992,8.081441,49.402620
7.129999,7.214545,49.476766,-9.895353,1.442909,7.343007,49.523988,-9.708381,1.730809,7.521997,49.465992,7.610395,49.506118
7.139999,7.115577,49.491096,-9.898219,1.423115,7.343007,49.523988,-9.708381,1.730809,7.521997,49.465992,7.610395,49.506118
7.149999,7.016580,49.505228,-9.901046,1.403316,7.343007,49.523988,-9.708381,1.730809,7.521997,49.465992,7.610395,49.506118
7.159999,6.917556,49.519162,-9.903832,1.383511,7.343007,49.523988,-9.708381,1.730809,7.521997,49.465992,7.610395,49.506118
7.169999,6.818504,49.532898,-9.906580,1.363701,7.343007,49.523988,-9.708381,1.730809,7.521997,49.465992,7.610395,49.506118
7.179999,6.719424,49.546436,-9.909287,1.343885,6.859741,49.591190,-9.717443,1.601032,7.521997,49.465992,7.206221,49.543680
7.189999,6.620318,49.559776,-9.911955,1.324064,6.859741,49.591190,-9.717443,1.601032,7.521997,49.465992,7.206221,49.543680
7.199999,6.521185,49.572917,-9.914583,1.304237,6.859741,49.591190,-9.717443,1.601032,7.521997,49.465992,7.206221,49.543680
7.209999,6.422027,49.585861,-9.917172,1.284405,6.551597,49.643810,-9.758387,1.611412,6.541411,49.652783,7.206221,49.543680
7.219999,6.322842,49.598605,-9.919721,1.264568,6.551597,49.643810,-9.758387,1.611412,6.541411,49.652783,7.206221,49.543680
7.229999,6.223632,49.611152,-9.922230,1.244726,6.349501,49.639921,-9.805122,1.321389,6.541411,49.652783,6.706129,49.582436
7.239999,6.124398,49.623500,-9.924700,1.224880,6.349501,49.639921,-9.805122,1.321389,6.541411,49.652783,6.706129,49.582436
7.249999,6.025138,49.635650,-9.927130,1.205028,6.349501,49.639921,-9.805122,1.321389,6.541411,49.652783,6.706129,49.582436
7.259999,5.925855,49.647601,-9.929520,1.185171,6.349501,49.639921,-9.805122,1.321389,6.541411,49.652783,6.706129,49.582436
7.269999,5.826548,49.659353,-9.931871,1.165310,6.349501,49.639921,-9.805122,1.321389,6.541411,49.652783,6.706129,49.582436
7.279999,5.727218,49.670907,-9.934181,1.145444,5.854301,49.703298,-9.815910,1.345720,6.541411,49.652783,6.156682,49.656692
7.289999,5.627865,49.682262,-9.936452,1.125573,5.854301,49.703298,-9.815910,1.345720,6.541411,49.652783,6.156682,49.656692
7.299999,5.528489,49.693418,-9.938684,1.105698,5.854301,49.703298,-9.815910,1.345720,6.541411,49.652783,6.156682,49.656692
7.309999,5.429091,49.704376,-9.940875,1.085818,5.538692,49.750918,-9.867531,1.360599,5.541347,49.811158,6.156682,49.656692
7.319999,5.329672,49.715135,-9.943027,1.065934,5.538692,49.750918,-9.867531,1.360599,5.541347,49.811158,6.156682,49.656692
7.329999,5.230231,49.725694,-9.945139,1.046046,5.339465,49.804616,-9.859607,1.496588,5.541347,49.811158,5.493838,49.815830
7.339999,5.130769,49.736055,-9.947211,1.026154,5.339465,49.804616,-9.859607,1.496588,5.541347,49.811158,5.493838,49.815830
7.349999,5.031287,49.746217,-9.949243,1.006257,5.339465,49.804616,-9.859607,1.496588,5.541347,49.811158,5.493838,49.815830
7.359999,4.931784,49.756181,-9.951236,0.986357,5.339465,49.804616,-9.859607,1.496588,5.541347,49.811158,5.493838,49.815830
7.369999,4.832262,49.765945,-9.953189,0.966452,5.339465,49.804616,-9.859607,1.496588,5.541347,49.811158,5.493838,49.815830
7.379999,4.732721,49.775510,-9.955102,0.946544,4.841227,49.861340,-9.883700,1.371874,5.541347,49.811158,4.981000,49.867555
7.389999,4.633160,49.784875,-9.956975,0.926632,4.841227,49.861340,-9.883700,1.371874,5.541347,49.811158,4.981000,49.867555
7.399999,4.533581,49.794042,-9.958808,0.906716,4.841227,49.861340,-9.883700,1.371874,5.541347,49.811158,4.981000,49.867555
7.409999,4.433984,49.803010,-9.960602,0.886797,4.429466,49.878426,-10.179853,1.355854,4.390851,49.788050,4.981000,49.867555
